title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
"TWICE ""SET ME FREE"" BOMB! Relay Interviews",NEpUExWrT9E,2023-03-20,10,844256,79553,-,2456,트와이스|TWICE|트와이스 레디 투 비|TWICE READY TO BE|트와이스 신곡|레디 투 비|READY TO BE|트와이스 셋 미 프리|TWICE SET ME FREE|TWICE 셋 미 프리|트와이스 SET ME FREE|트와이스 릴레이 인터뷰|TWICE Relay Interviews|트와이스 셋 미 프리 릴레이 인터뷰|TWICE SET ME FREE Relay Interviews|TWICE 릴레이 인터뷰|트와이스 밤 릴레이 인터뷰|트와이스 셋 미 프리 밤 릴레이 인터뷰|트와이스 셋 미 프리 자컨|트와이스 SET ME FREE 자컨|트와이스 SET ME FREE 인터뷰|트와이스 셋 미 프리 인터뷰,-,5,54
#SETMEFREE Challenge with #연준🦊#TWICE #트와이스 #READYTOBE,7mZiHe_PGi8,2023-03-19,10,7885644,600267,-,3263,-,-,-,16
#SETMEFREE Challenge with #승관🍊#TWICE #트와이스 #READYTOBE,SawJpttHKcw,2023-03-19,10,3548676,352835,-,1074,-,-,-,21
#SETMEFREE Challenge with #니콜🌹#TWICE #트와이스 #READYTOBE,48Mr6oNMFrY,2023-03-19,10,3250150,195547,-,605,-,-,-,13
#SETMEFREE Challenge #TZUYU #TWICE #트와이스 #READYTOBE,EmY8lCZctIo,2023-03-19,10,1880112,149431,-,853,-,-,-,21
SET #TZUYU FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,0svNunS2oDE,2023-03-19,10,391087,63787,-,353,-,-,-,19
#SETMEFREE Challenge with #리노🐰#TWICE #트와이스 #READYTOBE,oFsKHnkW2I8,2023-03-18,10,5914361,560056,-,2620,-,-,-,17
#SETMEFREE Challenge with #카이🐻#TWICE #트와이스 #READYTOBE,M8YfmYaiXgE,2023-03-18,10,6562297,554029,-,3355,-,-,-,22
#SETMEFREE Challenge with #홍은채⭐#TWICE #트와이스 #READYTOBE,sEnQ4hswg2M,2023-03-18,10,2889386,290696,-,1242,-,-,-,16
#SETMEFREE Challenge #CHAEYOUNG #TWICE #트와이스 #READYTOBE,RGJj9p34kxQ,2023-03-18,10,1001025,97961,-,533,-,-,-,22
SET #CHAEYOUNG FREE🗝#TWICE #트와이스 #READYTOBE #SETMEFREE,op5l2avcBmw,2023-03-18,10,317742,59075,-,327,-,-,-,19
내가 원하던 best of #SETMEFREE with #HANA💗#TWICE #트와이스 #READYTOBE,QmOij-zMJKY,2023-03-17,10,3666879,270145,-,875,-,-,-,22
#SETMEFREE Challenge with #뱀뱀😮 #TWICE #트와이스 #READYTOBE,y7CykhUYsFs,2023-03-17,10,2595479,234256,-,592,-,-,-,16
