title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
[ITZY?ITZY!] EP119,dF1UGCAp4EM,2023-01-24 00:00:00,24,123983,11139,-,557,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,17,38
"ITZY ""설맞이 Special✨"" 토끼야, ITZY를 부탁해!",4urWxqTXDFk,2023-01-19 00:00:00,24,105584,12253,-,545,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,15,3
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" Invitation",hEm7Bvu_G90,2023-01-19 00:00:00,24,86677,12027,-,484,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,1,8
ITZY 🌐IT'z TOUR BOOK🌐 EP 4,1XHpRPhqt7o,2023-01-19 00:00:00,24,184333,12989,-,595,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,17,24
채령이의 화사한🌼 카메라 미소와☺ 그걸 지켜보는👀 예지😹 #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령,APu2i7PtnQY,2023-01-18 00:00:00,24,44439,9984,-,173,-,-,-,50
[ITZY?ITZY!] EP118,TMfEKBPGl3c,2023-01-17 00:00:00,24,155903,12867,-,529,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,-,17,59
ITZY THE 1ST WORLD TOUR CHECKMATE in #MANILA DAY 2#ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,tD40xyzWaco,2023-01-15 00:00:00,24,38893,8794,-,72,-,-,-,15
"[#MANILA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in MANILA DAY 2 | LIVE 🎥",FII5_vcAxPs,2023-01-15 00:00:00,24,91662,10365,-,371,-,-,6,42
ITZY THE 1ST WORLD TOUR CHECKMATE in #MANILA DAY 1 #ITZY #MIDZY #ITZY_WORLD_TOUR ✈,_jdGVCWazwE,2023-01-14 00:00:00,24,21421,7302,-,96,-,-,-,57
"[#MANILA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in MANILA DAY 1 | LIVE 🎥",ETxVd688Dbw,2023-01-14 00:00:00,24,97259,12242,-,414,-,-,7,56
