title,videoId,date,view,like,hour,min,sec,log_like,view_log_like
"[#JAPAN] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in JAPAN | LIVE 🎥",Hmnn0ScHQs0,2023-02-22,61866,8013,-,5,4,8.98882050177807,556102.3691630021
✨흥✨ 폭발하는 있지 촬영장🎥 이 노래는 못 참지🎶 #ITZY #있지 #YEJI #예지 #LIA #리아 #RYUJIN #류진 #CHAERYEONG #채령 #YUNA #유나,EeSjSMfOsk0,2023-02-22,71777,9764,-,-,48,9.186457431512851,659376.3550616979
[ITZY?ITZY!] EP123,VZj4bLXz8Rc,2023-02-21,89856,10379,-,11,25,9.24753981296529,830946.937433809
ITZY 🌐IT'z TOUR BOOK🌐 EP 8,ftDXRB9MpXg,2023-02-16,116866,10685,-,20,30,9.276596167753247,1084118.687740651
햄버거🍔 너겟🍗 치즈스틱🧀 아이스크림🍦 맛있는 건 다.. 주시겠어요..?^^ #ITZY #있지 #YEJI #예지 #LIA #리아 #YUNA #유나,uI7xaAGq8DA,2023-02-15,41976,8145,-,-,49,9.005159521036145,378000.5760550132
[ITZY?ITZY!] EP122,VTPdRlKibO0,2023-02-14,110849,11062,-,9,54,9.311271090554623,1032145.0891168894
조심히 들어가요 믿지💖 | The 2nd Fan Meeting,8s_iEj8AGwY,2023-02-12,67357,9244,-,7,42,9.131729971394272,615085.935683204
"Letters to MIDZY | ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World""",_nPmnAoahrU,2023-02-12,63796,9323,-,31,20,9.140239744296693,583110.7347271518
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" D-Day",WwIai6ZINd8,2023-02-11,47048,8540,-,1,18,9.052516286782616,425902.7862605485
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #YUNA ☎️",0y40CFtqGHY,2023-02-10,117477,17724,-,-,7,9.782674932319381,1149239.3030240838
ITZY 🌐IT'z TOUR BOOK🌐 EP 7,EQkODyVqaFU,2023-02-09,120400,10487,-,19,5,9.257891673834406,1114650.1575296624
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #CHAERYEONG ☕",LBBKOKUUGPQ,2023-02-09,94219,18178,-,-,7,9.807967350678716,924096.8758135979
리아가 좋아하는💘 꽃과🌼 도넛🍩 그리고 류진🥰💕💕💕 #ITZY #있지 #LIA #리아 #RYUJIN #류진,ge55VNOIm04,2023-02-08,57863,12409,-,-,42,9.42617729477462,545426.8968075438
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #RYUJIN 🪞",RQkr5tH9q4A,2023-02-08,120011,22297,-,-,6,10.012207419250371,1201575.0245916564
[ITZY?ITZY!] EP121,2NCwg813PTU,2023-02-07,118193,11786,-,14,7,9.374667665397858,1108020.095376369
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #LIA ⏰",Z-r9eYIuv2o,2023-02-07,98040,19244,-,-,5,9.864954602819344,967160.1492604085
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" #YEJI 🔍",lr8bgjGu6aY,2023-02-06,121047,24544,-,-,7,10.108222704166982,1223570.0336713006
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAKARTA#ITZY #MIDZY#ITZY_WORLD_TOUR✈️,X-r7H0O17h8,2023-02-04,57225,10953,-,-,16,9.301368670323747,532270.8221592765
"[#JAKARTA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in JAKARTA | LIVE 🎥",xYZeNVAz848,2023-02-04,63547,5377,-,7,41,8.589885876809678,545861.4778136247
ITZY THE 1ST WORLD TOUR CHECKMATE in #JAKARTA#ITZY #MIDZY#ITZY_WORLD_TOUR✈️,O7X5sNwDRzY,2023-02-04,22584,5548,-,-,19,8.621192781434722,194701.01777592176
ITZY 🌐IT'z TOUR BOOK🌐 EP 6,eARQZsH80Ys,2023-02-02,264705,16033,-,18,26,9.682404377188837,2562980.850663771
신류진..아니고 신예지 등장✨ 옞덩 따라쟁이 륮땡🐱 #ITZY #있지 #YEJI #예지 #RYUJIN #류진,b1SxLSW5oVM,2023-02-01,50024,9833,-,-,38,9.193499354780156,459895.61172352254
[ITZY?ITZY!] EP120,OeCEoEXOz1w,2023-01-31,155664,12516,-,17,19,9.434763104788773,1468652.9639438395
ITZY THE 1ST WORLD TOUR CHECKMATE in #SINGAPORE #ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,LPgNpVm9--M,2023-01-28,22110,6565,-,-,17,8.789507786736896,194336.0171647528
ITZY THE 1ST WORLD TOUR CHECKMATE in #SINGAPORE #ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,0S0ld2g1lKw,2023-01-28,18109,5927,-,-,16,8.687273461787838,157317.83511951595
"[#SINGAPORE] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in SINGAPORE | LIVE 🎥",4uRRQlssIsg,2023-01-28,48351,4140,-,10,50,8.32845106681936,402688.9375317829
ITZY 🌐IT'z TOUR BOOK🌐 EP 5,asRmioc2BVw,2023-01-26,144248,12038,-,18,29,9.395823592107716,1355328.7615143538
꼼지락..꼼지락.. 움직이는 패딩👻 패딩 안에 ITZY 있어요🙀 #ITZY #있지,C_TeId8UsIw,2023-01-25,41600,7944,-,-,29,8.980172205725008,373575.1637581603
[ITZY?ITZY!] EP119,dF1UGCAp4EM,2023-01-24,123983,11139,-,17,38,9.318207742845189,1155299.3505811752
"ITZY ""설맞이 Special✨"" 토끼야, ITZY를 부탁해!",4urWxqTXDFk,2023-01-19,105584,12253,-,15,3,9.413526083949446,993917.7380477183
"ITZY The 2nd Fan Meeting 있지 믿지, 날자! ""To Wonder World"" Invitation",hEm7Bvu_G90,2023-01-19,86677,12027,-,1,8,9.394909401310617,814322.5621774003
ITZY 🌐IT'z TOUR BOOK🌐 EP 4,1XHpRPhqt7o,2023-01-19,184333,12989,-,17,24,9.471858124407284,1745976.0236463677
채령이의 화사한🌼 카메라 미소와☺ 그걸 지켜보는👀 예지😹 #ITZY #있지 #YEJI #예지 #CHAERYEONG #채령,APu2i7PtnQY,2023-01-18,44439,9984,-,-,50,9.208739090609209,409227.15644758265
[ITZY?ITZY!] EP118,TMfEKBPGl3c,2023-01-17,155903,12867,-,17,59,9.46242117318499,1475219.8481630597
ITZY THE 1ST WORLD TOUR CHECKMATE in #MANILA DAY 2#ITZY #MIDZY #ITZY_WORLD_TOUR ✈️,tD40xyzWaco,2023-01-15,38893,8794,-,-,15,9.081824949740755,353219.4177702672
"[#MANILA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in MANILA DAY 2 | LIVE 🎥",FII5_vcAxPs,2023-01-15,91662,10365,-,6,42,9.24619002486988,847524.270059623
ITZY THE 1ST WORLD TOUR CHECKMATE in #MANILA DAY 1 #ITZY #MIDZY #ITZY_WORLD_TOUR ✈,_jdGVCWazwE,2023-01-14,21421,7302,-,-,57,8.895903562215581,190559.15020621996
"[#MANILA] ITZY THE 1ST WORLD TOUR ""CHECKMATE"" in MANILA DAY 1 | LIVE 🎥",ETxVd688Dbw,2023-01-14,97259,12242,-,7,56,9.412627941411015,915462.7809536939
ITZY 🌐IT'z TOUR BOOK🌐 EP 3,TBSuL-IYpps,2023-01-12,151564,12510,-,18,13,9.434283603460957,1429897.7600749563
맛있는 음식을 먹은 있깅이들의 찐 리액션🥢 진실의 미간 나왔다..😲 #ITZY #있지,tA8eB55ALPU,2023-01-11,36708,7714,-,-,1,8.950792138768174,328565.6778299021
[ITZY?ITZY!] EP117,2WHfVYP02Dc,2023-01-10,128060,12005,-,12,21,9.393078508655353,1202877.6338184045
ITZY 🌐IT'z TOUR BOOK🌐 EP 2,lQJIC2J7KMs,2023-01-05,192306,16050,-,17,49,9.683464128558162,1862188.2527065058
01즈의 자꾸만 보고싶은 #경고 😎 #ITZY #RYUJIN #CHAERYEONG #타샤니경고 #타샤니,Gc_L5pHDyYc,2023-01-04,155653,21799,-,-,28,9.989619376165415,1554914.2247582753
이곳은 호빵 파티가 열린 ITZY 대기실🍴 따끈따끈 호빵과 하나가 된 땡덩💞 #ITZY #있지 #YEJI #예지 #RYUJIN #류진,BaIU0svo8ow,2023-01-04,41861,8851,-,-,58,9.088285725968877,380444.72877478314
[ITZY?ITZY!] EP116,k84j3yqe_N0,2023-01-03,217005,15798,-,12,54,9.667638628724365,2097925.9206263307
