title,videoId,date,categoryId,view,like,dislike,comment,tags,hour,min,sec
쭈니쭌 업고놀자 #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,hDIlddr5NXo,2023-02-05 00:00:00,10,2378603,309362,-,1227,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,19
이영지 너무 고맙다 진짜루 #업고놀자_성공 #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,kFw1qAC-dY4,2023-02-04 00:00:00,10,5226013,503381,-,3230,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
이영지 너무 고맙다 진짜루 #업고놀자_실패 #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,-MxBkJETAt4,2023-02-04 00:00:00,10,3239617,365527,-,2006,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,25
[++line] EP32. 'The Name Chapter: TEMPTATION' Recording Behind the Scene,AjDmKP9d098,2023-02-04 00:00:00,10,1036857,93607,-,2358,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,26,2
Sugar rush-ush-uh🍬 #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,zvk2Xw8uH28,2023-02-04 00:00:00,10,2241335,297833,-,1586,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,24
So have you met the devil? #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,n600G6x6iuQ,2023-02-04 00:00:00,10,303487,68992,-,460,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,13
"Make me stop, hold me tight #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide",TibadNKWWmY,2023-02-04 00:00:00,10,265208,63471,-,366,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,13
When the devil's whispering #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,S38ucEZYaOE,2023-02-04 00:00:00,10,239888,59075,-,337,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,13
#할명수 이리와서 더 같이 놀자 더 #명자 보고 있나? #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,KB7bxWcGVAk,2023-02-03 00:00:00,10,299051,50921,-,197,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,30
When happy fools get on Sugar Rush Ride #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #SugarRushRide,yBk1vjmGInQ,2023-02-03 00:00:00,10,1494209,238907,-,1057,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,20
Muscle rush ride #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,ku0PzWQgf34,2023-02-03 00:00:00,10,719787,111378,-,410,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,11
the angel said🧚 #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,bpL1XwHZ--o,2023-02-02 00:00:00,10,3028890,345808,-,1355,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,15
[T:TERVIEW] 'The Name Chapter: TEMPTATION' interview - TXT (투모로우바이투게더),1lihMyXo6BY,2023-02-01 00:00:00,10,314179,36525,-,1279,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,15,33
어젯밤 혼자 거울 앞에서 연습했다고 하신 민혁이 형 ㅋㅋㅋㅋㅋㅋ 귀여워요 #민혁 #수빈 #비키라_최고 #shorts #SugarRushRide,agsUYTplWjk,2023-02-01 00:00:00,10,1661963,179409,-,1324,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,23
TOMORROW X TOGETHER 'The Name Chapter: TEMPTATION' COMEBACK SHOWCASE,lZodXAGJmG0,2023-02-01 00:00:00,10,261660,28625,-,973,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,2,3,52
HUENING Lionel Mbappe performing #Tinnitus (Wanna be a rock) #shorts #투모로우바이투게더#TOMORROW_X_TOGETHER,2afjRUJ6aiU,2023-01-31 00:00:00,10,1533082,222874,-,1264,-,-,-,18
#재재 바이투게더 - #SugarRushRide #shorts,Kr3aupfRnBY,2023-01-31 00:00:00,10,462112,76111,-,539,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,20
"🏔open field, Now filled with Sugar #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT  #SugarRushRide",RtV-VwpuZXo,2023-01-31 00:00:00,10,644383,103864,-,476,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
💨gusty winds carry temptation to you #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #SugarRushRide,d5X7vsgdJbQ,2023-01-31 00:00:00,10,348192,76377,-,349,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
💧the water fills up my sugar #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,e5lhBU7HJww,2023-01-31 00:00:00,10,394589,89190,-,416,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
[T:TCAM] 'Sugar Rush Ride' stage @ Media Showcase - TXT (투모로우바이투게더),xd1aPfMcixo,2023-01-31 00:00:00,10,258249,38333,-,785,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,3,12
COMEBACK! TOMORROW X TOGETHER 🥴TEMPTATION TIME😈,5KiV5aJ6Plo,2023-01-30 00:00:00,10,529770,57206,-,573,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,1,16,56
[T:TIME] 'The Name Chapter: TEMPTATION' Album Review - TXT (투모로우바이투게더),pkEHCZqtzk0,2023-01-30 00:00:00,10,463639,49145,-,1246,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,11,7
"Bali, you made it special #shorts #투모로우바이투게더  #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide",ZmZXu7adGr4,2023-01-30 00:00:00,10,1315232,242030,-,1119,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
the waves🌊 are tempting me #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,iaP5QJmaG4c,2023-01-30 00:00:00,10,433522,89877,-,469,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,21
TXT (투모로우바이투게더) 'Sugar Rush Ride' Dance Practice,paL62pifsbc,2023-01-29 00:00:00,10,4808186,264894,-,4751,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,3,14
[EPISODE] TXT (투모로우바이투게더) 'Sugar Rush Ride' MV Shoot Sketch,c4tHi_FRGHg,2023-01-29 00:00:00,10,683257,72823,-,2047,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,16,14
TXT (투모로우바이투게더) Mood Film - Beach ver.,AdM2lVyEvxc,2023-01-28 00:00:00,10,237212,56241,-,1073,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,31
TXT (투모로우바이투게더) Mood Film - Forest ver.,y6nmVJsFfVw,2023-01-28 00:00:00,10,191571,53716,-,1154,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,43
Making a deal with the devil #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,hzfVEomL7rE,2023-01-28 00:00:00,10,309325,70837,-,452,-,-,-,21
Can't get off this ride #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,P5T8Bo0Ar_w,2023-01-28 00:00:00,10,504334,95906,-,524,-,-,-,21
Sugar is so sweet #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,zxOuwSAsfDY,2023-01-28 00:00:00,10,504631,98355,-,428,-,-,-,21
I’m free falling #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #Farewell_Neverland,kkHK9H9WJlQ,2023-01-27 00:00:00,10,220632,61945,-,406,-,-,-,15
"rollin', rollin', rollin', rollin' yeah #투모로우바이투게더 #TEMPTATION #Tinnitus (Wanna be a rock)",_V6swOrhkCk,2023-01-27 00:00:00,10,2115756,371890,-,2629,-,-,-,16
Happy happy happy fools #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #HappyFools,AbRyLNkLYD4,2023-01-27 00:00:00,10,334816,91833,-,813,-,-,-,19
"Dream on, Dream on, Goodnight #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #Devil_by_the_Window",jfPmbOb7AUk,2023-01-27 00:00:00,10,249626,77949,-,477,-,-,-,26
[T:TIME] ‘Sugar Rush Ride’ MV reaction - TXT (투모로우바이투게더),JmvrHe_eADc,2023-01-27 00:00:00,10,1022433,111235,-,2659,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,5,26
Join the Sugar Rush Ride with me #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TEMPTATION #SugarRushRide,8zJa83jNSAk,2023-01-27 00:00:00,10,404217,78651,-,477,-,-,-,21
Innocent but so sweet #shorts #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #TEMPTATION #SugarRushRide,bfUFPAKGU2Q,2023-01-27 00:00:00,10,958585,155469,-,974,-,-,-,21
Join the #SugarRushRide with TXT Your latest trend #SugarRushRide Challenge #TOMORROW_X_TOGETHER,runLG-GerPA,2023-01-27 00:00:00,10,495464,96727,-,450,-,-,-,21
춤신춤왕 #연준 모음zip #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #shorts,n9o6zegc8M0,2023-01-22 00:00:00,10,165002,39012,-,271,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,29
Happy New Year! - TXT (투모로우바이투게더),QRnVVGtH1ZQ,2023-01-22 00:00:00,10,184205,35786,-,1190,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,1,13
[EPISODE] TAEHYUN’s ‘ELLE’ Photoshoot Sketch - TXT (투모로우바이투게더),mTGInGfTnrA,2023-01-21 00:00:00,10,156932,26349,-,1034,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,4,34
붕어빵은 못 참지! 팥붕파 vs 슈붕파 #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #shorts,GI__bkB1UKk,2023-01-19 00:00:00,10,81354,21926,-,226,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,32
[EPISODE] TXT (투모로우바이투게더) ‘The Name Chapter: TEMPTATION’ Jacket Shoot Sketch,d9Fm9tfRqSc,2023-01-17 00:00:00,10,371978,50088,-,1643,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,13,10
몰래 온 손님 장꾸카이 🐧 #투모로우바이투게더 #TOMORROW_X_TOGETHER #TXT #shorts,dPFKphImrpU,2023-01-17 00:00:00,10,99646,25534,-,136,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,27
Concept Clip 'Farewell' Exclusive Behind the Scenes #3,Sl5WLBb7itk,2023-01-14 00:00:00,10,146638,43784,-,283,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,15
Concept Clip 'Farewell' Exclusive Behind the Scenes #2,HRNHLx2rG_o,2023-01-14 00:00:00,10,162225,51447,-,245,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,15
Concept Clip 'Farewell' Exclusive Behind the Scenes #1,gsAyPh8oxQQ,2023-01-14 00:00:00,10,122608,40799,-,286,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,15
Concept Clip 'Nightmare' Exclusive Behind the Scenes #3,ICn-KxvTjmQ,2023-01-12 00:00:00,10,150909,41709,-,538,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,16
Concept Clip 'Nightmare' Exclusive Behind the Scenes #2,n3CKLCtg6Uk,2023-01-12 00:00:00,10,143575,46402,-,416,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,16
Concept Clip 'Nightmare' Exclusive Behind the Scenes #1,f1FF9GaDwyk,2023-01-12 00:00:00,10,153127,48245,-,354,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,16
Concept Clip 'Daydream' Exclusive Behind the Scenes #3,5WyBe9dUXFQ,2023-01-10 00:00:00,10,211090,59534,-,661,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,18
Concept Clip 'Daydream' Exclusive Behind the Scenes #2,RlyQLDLQCRs,2023-01-10 00:00:00,10,162630,51002,-,387,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,18
Concept Clip 'Daydream' Exclusive Behind the Scenes #1,hkOJRTAQYRo,2023-01-10 00:00:00,10,228452,68215,-,644,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,-,18
[EPISODE] TXT (투모로우바이투게더) @ 2022 MAMA,oeJ5g1YIVxo,2023-01-07 00:00:00,10,308939,31031,-,1162,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,15,58
TXT (투모로우바이투게더) - 'Good Boy Gone Bad' @ Dick Clark’s New Year’s Rockin’ Eve 2023,RVnbPs_Bj9Q,2023-01-04 00:00:00,10,566493,57694,-,1211,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,3,36
TXT - '0X1=LOVESONG (I Know I Love You) feat. Seori' @ Dick Clark’s New Year’s Rockin’ Eve 2023,xj6jRIXz7y8,2023-01-04 00:00:00,10,587118,60037,-,1364,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,3,24
[T:TCAM] YEONJUN's Essence of Dance @ 221229 Weverse Live - TXT (투모로우바이투게더),3h3z-iMOGCY,2023-01-04 00:00:00,10,316214,42741,-,1131,투모로우바이투게더|TOMORROW X TOGETHER|TXT|연준|수빈|휴닝카이|태현|범규|YEONJUN|SOOBIN|HUENINGKAI|TAEHYUN|BEOMGYU|빅히트뮤직,-,9,17
